iso2,country,year,wage_median_eur,wage_median_ppp,pli,pli_source,source
DK,Denmark,1995,2406,1692.0,142.2,eurostat_pli,mean_growth_backcast
DK,Denmark,1996,2484,1779.0,139.6,eurostat_pli,mean_growth_backcast
DK,Denmark,1997,2512,1808.0,138.9,eurostat_pli,mean_growth_backcast
DK,Denmark,1998,2599,1872.0,138.8,eurostat_pli,mean_growth_backcast
DK,Denmark,1999,2730,1938.0,140.9,eurostat_pli,mean_growth_backcast
DK,Denmark,2000,2800,2000.0,140.0,eurostat_pli,mean_growth_backcast
DK,Denmark,2001,2901,2059.0,140.9,eurostat_pli,mean_growth_backcast
DK,Denmark,2002,3007,2140.0,140.5,eurostat_pli,mean_growth_backcast
DK,Denmark,2003,3104,2191.0,141.7,eurostat_pli,mean_growth_backcast
DK,Denmark,2004,3188,2290.0,139.2,eurostat_pli,mean_growth_backcast
DK,Denmark,2005,3284,2339.0,140.4,eurostat_pli,mean_growth_backcast
DK,Denmark,2006,3390,2427.0,139.7,eurostat_pli,ses_survey
DK,Denmark,2007,3538,2551.0,138.7,eurostat_pli,ses_interpolated
DK,Denmark,2008,3687,2685.0,137.3,eurostat_pli,ses_interpolated
DK,Denmark,2009,3836,2790.0,137.5,eurostat_pli,ses_interpolated
DK,Denmark,2010,3984,2958.0,134.7,eurostat_pli,ses_survey
DK,Denmark,2011,4040,3004.0,134.5,eurostat_pli,ses_interpolated
DK,Denmark,2012,4096,2977.0,137.6,eurostat_pli,ses_interpolated
DK,Denmark,2013,4151,3039.0,136.6,eurostat_pli,ses_interpolated
DK,Denmark,2014,4207,3066.0,137.2,eurostat_pli,ses_survey
