"ref_area","source","indicator","sex","classif1","time","obs_value","obs_status","note_classif","note_indicator","note_source"
"IRL","BB:3073","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2021",5018.193,,,"T30:182","R1:3513_T2:85"
"IRL","BB:3073","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2020",3974.495,,,"T30:182","R1:3513_T2:85"
"IRL","BB:3073","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2020",3996.685,,,"T30:182","R1:3513_T2:85"
"IRL","BB:3073","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2020",4539.668,,,"T30:182","R1:3513_T2:85"
"IRL","BB:3073","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2019",3546.263,,,"T30:182","R1:3513_T2:85"
"IRL","BB:3073","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2019",3654.028,,,"T30:182","R1:3513_T2:85"
"IRL","BB:3073","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2019",3970.041,,,"T30:182","R1:3513_T2:85"
"IRL","BB:3073","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2018",3887.973,,,"T30:182","R1:3513_T2:85"
"IRL","BB:3073","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2018",3927.737,,,"T30:182","R1:3513_T2:85"
"IRL","BB:3073","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2018",4591.696,,,"T30:182","R1:3513_T2:85"
"IRL","BB:3073","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2017",3721.719,,,"T30:182","R1:3513_T2:85"
"IRL","BB:3073","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2017",3771.873,,,"T30:182","R1:3513_T2:85"
"IRL","BB:3073","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2017",4204.426,,,"T30:182","R1:3513_T2:85"
"IRL","BB:3073","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2016",3678.744,,,"T30:182","R1:3513_T2:85"
"IRL","BB:3073","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2016",3774.604,,,"T30:182","R1:3513_T2:85"
"IRL","BB:3073","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2016",4072.002,,,"T30:182","R1:3513_T2:85"
"IRL","BB:3073","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2015",3560.568,,,"T30:182","R1:3513_T2:85"
"IRL","BB:3073","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2015",3564.014,,,"T30:182","R1:3513_T2:85"
"IRL","BB:3073","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2015",3950.45,,,"T30:182","R1:3513_T2:85"
"IRL","BB:3073","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2014",3595.739,,,"T30:182","R1:3513_T2:85"
"IRL","BB:3073","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2014",3633.855,,,"T30:182","R1:3513_T2:85"
"IRL","BB:3073","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2014",4776.94,,,"T30:182","R1:3513_T2:85"
"IRL","BB:3073","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2013",3626.69,,,"T30:182","R1:3513_T2:85"
"IRL","BB:3073","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2013",3753.168,,,"T30:182","R1:3513_T2:85"
"IRL","BB:3073","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2013",4816.607,,,"T30:182","R1:3513_T2:85"
"IRL","BB:3073","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2012",3417.691,,,"T30:182","R1:3513_T2:85"
"IRL","BB:3073","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2012",3540.584,,,"T30:182","R1:3513_T2:85"
"IRL","BB:3073","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2012",4391.049,,,"T30:182","R1:3513_T2:85"
"IRL","BB:3073","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2011",3423.298,,,"T30:182","R1:3513_T2:85"
"IRL","BB:3073","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2011",3568.072,,,"T30:182","R1:3513_T2:85"
"IRL","BB:3073","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2011",4765.23,,,"T30:182","R1:3513_T2:85"
"IRL","BB:3073","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2010",3350.99,,,"T30:182","R1:3513_T2:85"
"IRL","BB:3073","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2010",3467.684,,,"T30:182","R1:3513_T2:85"
"IRL","BB:3073","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2010",4442.407,,,"T30:182","R1:3513_T2:85"
"IRL","BB:3073","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2009",3227.006,,,"T30:182","R1:3513_T2:85"
"IRL","BB:3073","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2009",3173.707,,,"T30:182","R1:3513_T2:85"
"IRL","BB:3073","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2009",4501.028,,,"T30:182","R1:3513_T2:85"
"IRL","BB:3073","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2008",3361.255,,,"T30:182","R1:3513_T2:85"
"IRL","BB:3073","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2008",3134.464,,,"T30:182","R1:3513_T2:85"
"IRL","BB:3073","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2008",4943.734,,,"T30:182","R1:3513_T2:85"
"IRL","BB:3073","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2007",3224.751,,,"T30:182","R1:3513_T2:85"
"IRL","BB:3073","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2007",3025.268,,,"T30:182","R1:3513_T2:85"
"IRL","BB:3073","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2007",4419.522,,,"T30:182","R1:3513_T2:85"
"IRL","BB:3073","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2006",2521.797,,,"T30:182","R1:3513_T2:85"
"IRL","BB:3073","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2006",2371.51,,,"T30:182","R1:3513_T2:85"
"IRL","BB:3073","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2006",3166.369,,,"T30:182","R1:3513_T2:85"
"IRL","BB:3073","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2005",2372.294,,,"T30:182","R1:3513_T2:85"
"IRL","BB:3073","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2005",2221.43,,,"T30:182","R1:3513_T2:85"
"IRL","BB:3073","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2005",2951.37,,,"T30:182","R1:3513_T2:85"
"IRL","BB:3073","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2004",2336.965,,,"T30:182","R1:3513_T2:85"
"IRL","BB:3073","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2004",2189.57,,,"T30:182","R1:3513_T2:85"
"IRL","BB:3073","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2004",2906.951,,,"T30:182","R1:3513_T2:85"
"IRL","DA:3107","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2002",2641.09,,,"T30:182","R1:2383_S3:21"
"IRL","DA:3107","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2002",2461.061,,,"T30:182","R1:2383_S3:21"
"IRL","DA:3107","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2002",2497.415,,,"T30:182","R1:2383_S3:21"
"ISL","BB:3061","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2020",5558.226,,,"T30:390","R1:3513_T2:85"
"ISL","BB:3061","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2020",5551.63,,,"T30:390","R1:3513_T2:85"
"ISL","BB:3061","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2020",6348.606,,,"T30:390","R1:3513_T2:85"
"ISL","BB:3061","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2019",5716.377,,,"T30:390","R1:3513_T2:85"
"ISL","BB:3061","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2019",4962.25,,,"T30:390","R1:3513_T2:85"
"ISL","BB:3061","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2019",6399.484,,,"T30:390","R1:3513_T2:85"
"ISL","BB:3061","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2018",6034.88,,,"T30:390","R1:3513_T2:85"
"ISL","BB:3061","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2018",4855.264,,,"T30:390","R1:3513_T2:85"
"ISL","BB:3061","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2018",7127.194,,,"T30:390","R1:3513_T2:85"
"ISL","BB:3061","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2017",5180.819,,,"T30:390","R1:3513_T2:85"
"ISL","BB:3061","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2017",3970.058,,,"T30:390","R1:3513_T2:85"
"ISL","BB:3061","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2017",5852.771,,,"T30:390","R1:3513_T2:85"
"ISL","BB:3061","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2016",4129.583,,,"T30:390","R1:3513_T2:85"
"ISL","BB:3061","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2016",3454.525,,,"T30:390","R1:3513_T2:85"
"ISL","BB:3061","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2016",4571.036,,,"T30:390","R1:3513_T2:85"
"ISL","BB:3061","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2015",3345.323,,,"T30:390","R1:3513_T2:85"
"ISL","BB:3061","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2015",3159.003,,,"T30:390","R1:3513_T2:85"
"ISL","BB:3061","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2015",3711.635,,,"T30:390","R1:3513_T2:85"
"ISL","BB:3061","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2014",3360.81,,,"T30:390","R1:3513_T2:85"
"ISL","BB:3061","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2014",3473.362,,,"T30:390","R1:3513_T2:85"
"ISL","BB:3061","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2014",4464.836,,,"T30:390","R1:3513_T2:85"
"ISL","BB:3061","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2013",2746.691,,,"T30:390","R1:3513_T2:85"
"ISL","BB:3061","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2013",3008.046,,,"T30:390","R1:3513_T2:85"
"ISL","BB:3061","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2013",3647.881,,,"T30:390","R1:3513_T2:85"
"ISL","BB:3061","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2012",2921.164,,,"T30:390","R1:3513_T2:85"
"ISL","BB:3061","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2012",3234.159,,,"T30:390","R1:3513_T2:85"
"ISL","BB:3061","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2012",3753.112,,,"T30:390","R1:3513_T2:85"
"ISL","BB:3061","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2011",2730.881,,,"T30:390","R1:3513_T2:85"
"ISL","BB:3061","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2011",3117.941,,,"T30:390","R1:3513_T2:85"
"ISL","BB:3061","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2011",3801.387,,,"T30:390","R1:3513_T2:85"
"ISL","BB:3061","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2010",2541.736,,,"T30:390","R1:3513_T2:85"
"ISL","BB:3061","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2010",2912.744,,,"T30:390","R1:3513_T2:85"
"ISL","BB:3061","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2010",3369.579,,,"T30:390","R1:3513_T2:85"
"ISL","BB:3061","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2009",3104.274,,,"T30:390","R1:3513_T2:85"
"ISL","BB:3061","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2009",3951.082,,,"T30:390","R1:3513_T2:85"
"ISL","BB:3061","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2009",4329.842,,,"T30:390","R1:3513_T2:85"
"ISL","BB:3061","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2008",4611.25,,,"T30:390","R1:3513_T2:85"
"ISL","BB:3061","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2008",5005.466,,,"T30:390","R1:3513_T2:85"
"ISL","BB:3061","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2008",6782.227,,,"T30:390","R1:3513_T2:85"
"ISL","BB:3061","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2007",4219.754,,,"T30:390","R1:3513_T2:85"
"ISL","BB:3061","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2007",3446.667,,,"T30:390","R1:3513_T2:85"
"ISL","BB:3061","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2007",5783.173,,,"T30:390","R1:3513_T2:85"
"ISL","BB:3061","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2006",3738.59,,,"T30:390","R1:3513_T2:85"
"ISL","BB:3061","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2006",3152.446,,,"T30:390","R1:3513_T2:85"
"ISL","BB:3061","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2006",4694.173,,,"T30:390","R1:3513_T2:85"
"ISL","BB:3061","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2005",2849.297,,,"T30:390","R1:3513_T2:85"
"ISL","BB:3061","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2005",2202.995,,,"T30:390","R1:3513_T2:85"
"ISL","BB:3061","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2005",3544.81,,,"T30:390","R1:3513_T2:85"
"ISL","BB:3061","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2004",2673.212,,,"T30:390","R1:3513_T2:85"
"ISL","BB:3061","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2004",2303.134,,,"T30:390","R1:3513_T2:85"
"ISL","BB:3061","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2004",3325.208,,,"T30:390","R1:3513_T2:85"
"ISR","BB:711","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2021",10928,,,"I20:3359_T8:252_T9:133_T10:138_T12:145_T30:125",
"ISR","BB:711","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2021",2699.581,,,"I20:3359_T8:252_T9:133_T10:138_T12:145_T30:125",
"ISR","BB:711","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2021",3383.074,,,"I20:3359_T8:252_T9:133_T10:138_T12:145_T30:125",
"ISR","BB:711","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2018",10584,,,"I20:3359_T8:252_T9:133_T10:138_T12:145_T30:125",
"ISR","BB:711","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2018",2530.73,,,"I20:3359_T8:252_T9:133_T10:138_T12:145_T30:125",
"ISR","BB:711","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2018",2947.731,,,"I20:3359_T8:252_T9:133_T10:138_T12:145_T30:125",
"ISR","BB:711","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2016",9724,,,"I20:3359_T8:252_T9:133_T10:138_T12:145_T30:125",
"ISR","BB:711","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2016",2264.2,,,"I20:3359_T8:252_T9:133_T10:138_T12:145_T30:125",
"ISR","BB:711","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2016",2531.918,,,"I20:3359_T8:252_T9:133_T10:138_T12:145_T30:125",
"ISR","BB:711","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2015",9503,,,"T8:252_T9:133_T10:138_T12:145_T30:125",
"ISR","BB:711","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2015",2086.993,,,"T8:252_T9:133_T10:138_T12:145_T30:125",
"ISR","BB:711","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2015",2444.921,,,"T8:252_T9:133_T10:138_T12:145_T30:125",
"ISR","BB:711","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2014",9317,,,"T8:127_T9:133_T10:138_T12:145_T30:125",
"ISR","BB:711","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2014",2036.226,,,"T8:127_T9:133_T10:138_T12:145_T30:125",
"ISR","BB:711","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2014",2604.023,,,"T8:127_T9:133_T10:138_T12:145_T30:125",
"ISR","BB:711","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2013",9030,,,"T8:127_T9:133_T10:138_T12:145_T30:125",
"ISR","BB:711","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2013",2039.782,,,"T8:127_T9:133_T10:138_T12:145_T30:125",
"ISR","BB:711","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2013",2500.86,,,"T8:127_T9:133_T10:138_T12:145_T30:125",
"ISR","BB:711","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2012",9149,,,"T8:127_T9:133_T10:138_T12:145_T30:125",
"ISR","BB:711","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2012",2135.642,,,"T8:127_T9:133_T10:138_T12:145_T30:125",
"ISR","BB:711","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2012",2372.714,,,"T8:127_T9:133_T10:138_T12:145_T30:125",
"ISR","BB:711","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2011",8325,,,"T8:252_T9:133_T10:138_T12:145_T33:396_T30:125",
"ISR","BB:711","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2011",1949.542,,,"T8:252_T9:133_T10:138_T12:145_T33:396_T30:125",
"ISR","BB:711","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2011",2326.635,,,"T8:252_T9:133_T10:138_T12:145_T33:396_T30:125",
"ISR","BB:711","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2010",8100,,,"T8:252_T9:133_T10:138_T12:145_T33:396_T30:125",
"ISR","BB:711","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2010",1857.066,,,"T8:252_T9:133_T10:138_T12:145_T33:396_T30:125",
"ISR","BB:711","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2010",2166.369,,,"T8:252_T9:133_T10:138_T12:145_T33:396_T30:125",
"ISR","BB:711","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2009",7947,,,"T8:252_T9:133_T10:138_T12:145_T33:396_T30:125",
"ISR","BB:711","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2009",1834.406,,,"T8:252_T9:133_T10:138_T12:145_T33:396_T30:125",
"ISR","BB:711","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2009",2020.936,,,"T8:252_T9:133_T10:138_T12:145_T33:396_T30:125",
"ISR","FA:714","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2008",8075,,,"T8:127_T9:133_T10:138_T33:396_T30:125","S5:356_S9:67"
"ISR","FA:714","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2008",1867.124,,,"T8:127_T9:133_T10:138_T33:396_T30:125","S5:356_S9:67"
"ISR","FA:714","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2008",2250.544,,,"T8:127_T9:133_T10:138_T33:396_T30:125","S5:356_S9:67"
"ISR","FA:714","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2007",7749,,,"T8:127_T9:133_T10:138_T33:396_T30:125","S5:356_S9:67"
"ISR","FA:714","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2007",1875.682,,,"T8:127_T9:133_T10:138_T33:396_T30:125","S5:356_S9:67"
"ISR","FA:714","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2007",1886.281,,,"T8:127_T9:133_T10:138_T33:396_T30:125","S5:356_S9:67"
"ISR","FA:714","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2006",7466,,,"T8:127_T9:133_T10:138_T33:396_T30:125","S4:35_S9:66"
"ISR","FA:714","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2006",1782.618,,,"T8:127_T9:133_T10:138_T33:396_T30:125","S4:35_S9:66"
"ISR","FA:714","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2006",1675.566,,,"T8:127_T9:133_T10:138_T33:396_T30:125","S4:35_S9:66"
"ISR","FA:714","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2005",7219,,,"T8:127_T9:133_T10:138_T33:396_T30:125","S4:35_S9:66"
"ISR","FA:714","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2005",1773.384,,,"T8:127_T9:133_T10:138_T33:396_T30:125","S4:35_S9:66"
"ISR","FA:714","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2005",1608.619,,,"T8:127_T9:133_T10:138_T33:396_T30:125","S4:35_S9:66"
"ISR","FA:714","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2004",7050,,,"T8:127_T9:133_T10:138_T33:396_T30:125_I11:265","S4:35_S9:66"
"ISR","FA:714","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2004",1754.598,,,"T8:127_T9:133_T10:138_T33:396_T30:125_I11:265","S4:35_S9:66"
"ISR","FA:714","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2004",1572.964,,,"T8:127_T9:133_T10:138_T33:396_T30:125_I11:265","S4:35_S9:66"
"ISR","FA:714","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2003",6859,,,"T8:127_T9:133_T10:138_T33:396_T30:125","S4:35_S9:66"
"ISR","FA:714","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2003",1672.809,,,"T8:127_T9:133_T10:138_T33:396_T30:125","S4:35_S9:66"
"ISR","FA:714","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2003",1506.104,,,"T8:127_T9:133_T10:138_T33:396_T30:125","S4:35_S9:66"
"ISR","FA:714","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2002",7023,,,"T8:127_T9:133_T10:138_T33:396_T30:125","S4:35_S9:66"
"ISR","FA:714","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2002",1723.894,,,"T8:127_T9:133_T10:138_T33:396_T30:125","S4:35_S9:66"
"ISR","FA:714","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2002",1482.326,,,"T8:127_T9:133_T10:138_T33:396_T30:125","S4:35_S9:66"
"ISR","FA:714","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2001",7082,,,"T8:127_T9:133_T10:138_T33:396_T30:125","S4:35_S9:66"
"ISR","FA:714","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2001",1784.06,,,"T8:127_T9:133_T10:138_T33:396_T30:125","S4:35_S9:66"
"ISR","FA:714","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2001",1683.925,,,"T8:127_T9:133_T10:138_T33:396_T30:125","S4:35_S9:66"
"ISR","FA:714","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2000",6791,,,"T8:127_T9:133_T10:138_T33:396_T30:125","S4:35_S9:66"
"ISR","FA:714","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2000",1690.522,,,"T8:127_T9:133_T10:138_T33:396_T30:125","S4:35_S9:66"
"ISR","FA:714","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2000",1665.549,,,"T8:127_T9:133_T10:138_T33:396_T30:125","S4:35_S9:66"
"ISR","FA:714","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","1999",6323,,,"T8:127_T9:133_T10:138_T33:396_T30:125","S4:35_S9:66"
"ISR","FA:714","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","1999",1455.752,,,"T8:127_T9:133_T10:138_T33:396_T30:125","S4:35_S9:66"
"ISR","FA:714","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","1999",1527.399,,,"T8:127_T9:133_T10:138_T33:396_T30:125","S4:35_S9:66"
"ISR","FA:714","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","1998",5859,,,"T8:127_T9:133_T10:138_T33:396_T30:125","S4:35_S9:66"
"ISR","FA:714","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","1998",1401.927,,,"T8:127_T9:133_T10:138_T33:396_T30:125","S4:35_S9:66"
