iso3,year,currency_type,wage,source
AZE,2007,CUR_TYPE_LCU,215.8,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
AZE,2007,CUR_TYPE_PPP,859.895,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
AZE,2007,CUR_TYPE_USD,251.479,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
AZE,2006,CUR_TYPE_LCU,149,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
AZE,2006,CUR_TYPE_PPP,673.65,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
AZE,2006,CUR_TYPE_USD,166.77,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
AZE,2005,CUR_TYPE_LCU,123.6,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
AZE,2005,CUR_TYPE_PPP,586.438,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
AZE,2005,CUR_TYPE_USD,130.735,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
AZE,2004,CUR_TYPE_LCU,99.4,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
AZE,2004,CUR_TYPE_PPP,500.295,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
AZE,2004,CUR_TYPE_USD,101.15,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
AZE,2003,CUR_TYPE_LCU,77.4,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
AZE,2003,CUR_TYPE_PPP,404.862,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
AZE,2003,CUR_TYPE_USD,78.807,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
AZE,2002,CUR_TYPE_LCU,63.1,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
AZE,2002,CUR_TYPE_PPP,329.945,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
AZE,2002,CUR_TYPE_USD,64.907,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
AZE,2001,CUR_TYPE_LCU,52,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
AZE,2001,CUR_TYPE_PPP,275.076,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
AZE,2001,CUR_TYPE_USD,55.835,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
AZE,2000,CUR_TYPE_LCU,44.3,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
AZE,2000,CUR_TYPE_PPP,231.429,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
AZE,2000,CUR_TYPE_USD,49.507,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
AZE,1999,CUR_TYPE_LCU,36.9,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
AZE,1999,CUR_TYPE_PPP,189.839,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
AZE,1999,CUR_TYPE_USD,44.78,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
AZE,1998,CUR_TYPE_LCU,33.7,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
AZE,1998,CUR_TYPE_PPP,155.2,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
AZE,1998,CUR_TYPE_USD,43.551,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BEL,2025,CUR_TYPE_LCU,6233.682,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BEL,2025,CUR_TYPE_PPP,8077.25,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BEL,2025,CUR_TYPE_USD,7044.061,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BEL,2024,CUR_TYPE_LCU,6229.047,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BEL,2024,CUR_TYPE_PPP,8281.512,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BEL,2024,CUR_TYPE_USD,6742.32,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BEL,2023,CUR_TYPE_LCU,5825.694,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BEL,2023,CUR_TYPE_PPP,7734.56,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BEL,2023,CUR_TYPE_USD,6299.322,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BEL,2022,CUR_TYPE_LCU,5397.058,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BEL,2022,CUR_TYPE_PPP,6927.956,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BEL,2022,CUR_TYPE_USD,5683.102,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BEL,2021,CUR_TYPE_LCU,5180.976,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BEL,2021,CUR_TYPE_PPP,6476.731,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BEL,2021,CUR_TYPE_USD,6127.541,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BEL,2020,CUR_TYPE_LCU,5040.321,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BEL,2020,CUR_TYPE_PPP,6320.723,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BEL,2020,CUR_TYPE_USD,5757.055,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BEL,2019,CUR_TYPE_LCU,4941.387,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BEL,2019,CUR_TYPE_PPP,6041.642,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BEL,2019,CUR_TYPE_USD,5531.882,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BEL,2018,CUR_TYPE_LCU,4701.583,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BEL,2018,CUR_TYPE_PPP,5556.231,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BEL,2018,CUR_TYPE_USD,5552.569,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BEL,2017,CUR_TYPE_LCU,4655.451,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BEL,2017,CUR_TYPE_PPP,5431.27,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BEL,2017,CUR_TYPE_USD,5259.263,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BEL,2016,CUR_TYPE_LCU,4566.641,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BEL,2016,CUR_TYPE_PPP,5347.217,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BEL,2016,CUR_TYPE_USD,5054.815,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BEL,2015,CUR_TYPE_LCU,4517.856,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BEL,2015,CUR_TYPE_PPP,5220.884,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BEL,2015,CUR_TYPE_USD,5012.561,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BEL,2014,CUR_TYPE_LCU,4527.225,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BEL,2014,CUR_TYPE_PPP,5264.858,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BEL,2014,CUR_TYPE_USD,6014.418,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BEL,2013,CUR_TYPE_LCU,4422.129,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BEL,2013,CUR_TYPE_PPP,5075.731,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BEL,2013,CUR_TYPE_USD,5873.029,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BEL,2012,CUR_TYPE_LCU,4252.609,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BEL,2012,CUR_TYPE_PPP,4815.438,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BEL,2012,CUR_TYPE_USD,5463.753,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BEL,2011,CUR_TYPE_LCU,4118.507,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BEL,2011,CUR_TYPE_PPP,4676.322,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BEL,2011,CUR_TYPE_USD,5732.962,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BEL,2010,CUR_TYPE_LCU,4016.742,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BEL,2010,CUR_TYPE_PPP,4489.495,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BEL,2010,CUR_TYPE_USD,5324.996,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BEL,2009,CUR_TYPE_LCU,3922.081,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BEL,2009,CUR_TYPE_PPP,4345.912,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BEL,2009,CUR_TYPE_USD,5470.519,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BEL,2008,CUR_TYPE_LCU,3706.729,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BEL,2008,CUR_TYPE_PPP,4042.507,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BEL,2008,CUR_TYPE_USD,5451.856,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BEL,2007,CUR_TYPE_LCU,3722.836,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BEL,2007,CUR_TYPE_PPP,4021.792,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BEL,2007,CUR_TYPE_USD,5102.147,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BEL,2006,CUR_TYPE_LCU,2685.664,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BEL,2006,CUR_TYPE_PPP,2911.498,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BEL,2006,CUR_TYPE_USD,3372.12,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BEL,2005,CUR_TYPE_LCU,2603.602,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BEL,2005,CUR_TYPE_PPP,2818.788,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BEL,2005,CUR_TYPE_USD,3239.141,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BEL,2004,CUR_TYPE_LCU,2509.499,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BEL,2004,CUR_TYPE_PPP,2721.909,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BEL,2004,CUR_TYPE_USD,3121.566,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BEL,1994,CUR_TYPE_LCU,101050,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BEL,1993,CUR_TYPE_LCU,98362,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BEL,1992,CUR_TYPE_LCU,95127,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BEL,1991,CUR_TYPE_LCU,91357,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BEL,1990,CUR_TYPE_LCU,86162,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BEL,1989,CUR_TYPE_LCU,80822,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BGR,2025,CUR_TYPE_LCU,1392.171,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BGR,2025,CUR_TYPE_PPP,3357.729,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BGR,2025,CUR_TYPE_USD,1573.153,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BGR,2024,CUR_TYPE_LCU,1199.782,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BGR,2024,CUR_TYPE_PPP,3076.478,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BGR,2024,CUR_TYPE_USD,1298.643,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BGR,2023,CUR_TYPE_LCU,1010.359,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BGR,2023,CUR_TYPE_PPP,2651.282,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BGR,2023,CUR_TYPE_USD,1092.502,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BGR,2022,CUR_TYPE_LCU,917.982,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BGR,2022,CUR_TYPE_PPP,2376.71,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BGR,2022,CUR_TYPE_USD,966.635,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BGR,2021,CUR_TYPE_LCU,811.217,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BGR,2021,CUR_TYPE_PPP,2107.985,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BGR,2021,CUR_TYPE_USD,959.427,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BGR,2020,CUR_TYPE_LCU,748.931,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BGR,2020,CUR_TYPE_PPP,1933.819,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BGR,2020,CUR_TYPE_USD,855.429,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BGR,2019,CUR_TYPE_LCU,699.482,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BGR,2019,CUR_TYPE_PPP,1833.883,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BGR,2019,CUR_TYPE_USD,783.07,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BGR,2018,CUR_TYPE_LCU,561.327,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BGR,2018,CUR_TYPE_PPP,1466.642,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BGR,2018,CUR_TYPE_USD,662.928,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BGR,2017,CUR_TYPE_LCU,565.55,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BGR,2017,CUR_TYPE_PPP,1472.729,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BGR,2017,CUR_TYPE_USD,638.902,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BGR,2016,CUR_TYPE_LCU,548.124,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BGR,2016,CUR_TYPE_PPP,1464.482,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BGR,2016,CUR_TYPE_USD,606.719,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BGR,2015,CUR_TYPE_LCU,489.009,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BGR,2015,CUR_TYPE_PPP,1263.671,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BGR,2015,CUR_TYPE_USD,542.556,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BGR,2014,CUR_TYPE_LCU,433.866,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BGR,2014,CUR_TYPE_PPP,1137.162,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BGR,2014,CUR_TYPE_USD,576.391,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BGR,2013,CUR_TYPE_LCU,405.303,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BGR,2013,CUR_TYPE_PPP,1023.723,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BGR,2013,CUR_TYPE_USD,538.282,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BGR,2012,CUR_TYPE_LCU,447.262,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BGR,2012,CUR_TYPE_PPP,1089.782,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BGR,2012,CUR_TYPE_USD,574.643,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BGR,2011,CUR_TYPE_LCU,350.6,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BGR,2011,CUR_TYPE_PPP,850.674,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BGR,2011,CUR_TYPE_USD,488.035,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BGR,2010,CUR_TYPE_LCU,375.38,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BGR,2010,CUR_TYPE_PPP,880.945,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BGR,2010,CUR_TYPE_USD,497.641,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BGR,2009,CUR_TYPE_LCU,378.081,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BGR,2009,CUR_TYPE_PPP,870.757,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BGR,2009,CUR_TYPE_USD,527.347,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BGR,2008,CUR_TYPE_LCU,294.095,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BGR,2008,CUR_TYPE_PPP,692.123,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BGR,2008,CUR_TYPE_USD,432.555,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BGR,2007,CUR_TYPE_LCU,247.347,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BGR,2007,CUR_TYPE_PPP,613.115,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BGR,2007,CUR_TYPE_USD,338.988,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BGR,2006,CUR_TYPE_LCU,360.01,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BGR,2006,CUR_TYPE_PPP,476.871,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BGR,2006,CUR_TYPE_USD,230.884,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BGR,2005,CUR_TYPE_LCU,324,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BGR,2005,CUR_TYPE_PPP,456.735,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BGR,2005,CUR_TYPE_USD,205.827,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BGR,2004,CUR_TYPE_LCU,292,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BGR,2004,CUR_TYPE_PPP,423.539,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BGR,2004,CUR_TYPE_USD,185.384,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BGR,2003,CUR_TYPE_LCU,273,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BGR,2003,CUR_TYPE_PPP,411.12,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BGR,2003,CUR_TYPE_USD,157.557,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BGR,2002,CUR_TYPE_LCU,258,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BGR,2002,CUR_TYPE_PPP,385.756,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BGR,2002,CUR_TYPE_USD,124.219,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BGR,2001,CUR_TYPE_LCU,240,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BGR,2001,CUR_TYPE_PPP,359.75,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BGR,2001,CUR_TYPE_USD,109.854,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BGR,2000,CUR_TYPE_LCU,225.01,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BGR,2000,CUR_TYPE_PPP,353.215,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BGR,2000,CUR_TYPE_USD,105.973,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BGR,1999,CUR_TYPE_LCU,201,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BGR,1999,CUR_TYPE_PPP,320.638,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BGR,1999,CUR_TYPE_USD,109.454,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BGR,1998,CUR_TYPE_LCU,183250,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BGR,1997,CUR_TYPE_LCU,127909,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BGR,1996,CUR_TYPE_LCU,13247,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BGR,1995,CUR_TYPE_LCU,7755,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BGR,1994,CUR_TYPE_LCU,5090,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BGR,1993,CUR_TYPE_LCU,3340.1,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BGR,1992,CUR_TYPE_LCU,2131.8,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BGR,1991,CUR_TYPE_LCU,964.2,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BGR,1990,CUR_TYPE_LCU,352.3,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BGR,1989,CUR_TYPE_LCU,275.7,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BIH,2024,CUR_TYPE_LCU,1671.398,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BIH,2024,CUR_TYPE_PPP,2269.768,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BIH,2024,CUR_TYPE_USD,924.669,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BIH,2023,CUR_TYPE_LCU,1497.914,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BIH,2023,CUR_TYPE_PPP,2033.913,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BIH,2023,CUR_TYPE_USD,827.942,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BIH,2022,CUR_TYPE_LCU,1357.312,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BIH,2022,CUR_TYPE_PPP,1791.96,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BIH,2022,CUR_TYPE_USD,730.003,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BIH,2021,CUR_TYPE_LCU,1282.689,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BIH,2021,CUR_TYPE_PPP,1683.073,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BIH,2021,CUR_TYPE_USD,775.692,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BIH,2020,CUR_TYPE_LCU,1235.389,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BIH,2020,CUR_TYPE_PPP,1603.013,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BIH,2020,CUR_TYPE_USD,719.517,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BIH,2016,CUR_TYPE_LCU,742.69,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BIH,2016,CUR_TYPE_PPP,945.626,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BIH,2016,CUR_TYPE_USD,420.041,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BIH,2015,CUR_TYPE_LCU,737.467,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BIH,2015,CUR_TYPE_PPP,900.482,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BIH,2015,CUR_TYPE_USD,418.186,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BIH,2014,CUR_TYPE_LCU,747.474,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BIH,2014,CUR_TYPE_PPP,907.054,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BIH,2014,CUR_TYPE_USD,507.048,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BIH,2013,CUR_TYPE_LCU,726.055,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BIH,2013,CUR_TYPE_PPP,876.407,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BIH,2013,CUR_TYPE_USD,492.892,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BIH,2012,CUR_TYPE_LCU,698.302,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BIH,2012,CUR_TYPE_PPP,819.11,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BIH,2012,CUR_TYPE_USD,458.742,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BIH,2011,CUR_TYPE_LCU,704.899,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BIH,2011,CUR_TYPE_PPP,814.785,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BIH,2011,CUR_TYPE_USD,501.017,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BIH,2010,CUR_TYPE_LCU,695.575,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BIH,2010,CUR_TYPE_PPP,789.207,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BIH,2010,CUR_TYPE_USD,471.021,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BIH,2009,CUR_TYPE_LCU,670.678,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BIH,2009,CUR_TYPE_PPP,747.012,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BIH,2009,CUR_TYPE_USD,476.371,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BIH,2008,CUR_TYPE_LCU,611.119,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BIH,2008,CUR_TYPE_PPP,663.806,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BIH,2008,CUR_TYPE_USD,457.7,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BIH,2007,CUR_TYPE_LCU,527.87,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BIH,2007,CUR_TYPE_PPP,588.271,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BIH,2007,CUR_TYPE_USD,369.398,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BIH,2006,CUR_TYPE_LCU,484.594,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BIH,2006,CUR_TYPE_PPP,544.832,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BIH,2006,CUR_TYPE_USD,310.822,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BIH,2001,CUR_TYPE_LCU,454.336,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BIH,2001,CUR_TYPE_USD,207.872,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
BIH,1999,CUR_TYPE_LCU,550.8,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
CHE,2025,CUR_TYPE_LCU,6467.845,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
CHE,2025,CUR_TYPE_PPP,6069.993,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
CHE,2025,CUR_TYPE_USD,7779.875,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
CHE,2024,CUR_TYPE_LCU,6374.793,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
CHE,2024,CUR_TYPE_PPP,5757.534,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
CHE,2024,CUR_TYPE_USD,7240.456,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
CHE,2023,CUR_TYPE_LCU,6287.843,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
CHE,2023,CUR_TYPE_PPP,5417.159,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
CHE,2023,CUR_TYPE_USD,6998.233,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
CHE,2022,CUR_TYPE_LCU,6137.599,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
CHE,2022,CUR_TYPE_PPP,5239.564,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
CHE,2022,CUR_TYPE_USD,6427.932,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
CHE,2021,CUR_TYPE_LCU,6093.755,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
CHE,2021,CUR_TYPE_PPP,4895.967,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
CHE,2021,CUR_TYPE_USD,6668.253,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
CHE,2020,CUR_TYPE_LCU,6009.231,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
CHE,2020,CUR_TYPE_PPP,4663.618,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
CHE,2020,CUR_TYPE_USD,6399.845,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
CHE,2019,CUR_TYPE_LCU,5934.202,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
